imdb	date	box_office
tt0196715	1922-03-10	22200.0
tt0013790	1922-03-10	19700.0
tt0012181	1922-03-10	7666.666666666667
tt0013191	1922-03-10	7666.666666666667
tt0013230	1922-03-10	7666.666666666667
tt0013502	1922-03-10	24000.0
tt0013601	1922-03-10	15000.0
tt0012757	1922-03-10	11000.0
tt0013546	1922-03-10	5250.0
tt0012306	1922-03-10	5250.0
tt0013140	1922-03-10	10000.0
tt0012532	1922-03-10	7500.0
tt0013716	1922-03-10	8500.0
tt0166819	1922-03-10	27000.0
tt0013404	1922-03-10	6500.0
tt0013679	1922-03-10	3000.0
tt0013490	1922-03-10	6000.0
tt0012190	1922-03-10	7000.0
tt0012067	1922-03-10	5000.0
tt0013590	1922-03-10	5000.0
tt0013599	1922-03-10	5000.0
tt0012917	1922-03-10	3000.0
tt0012019	1922-03-10	7000.0
tt0013696	1922-12-22	5000.0
tt0013840	1922-12-22	3800.0
tt0012980	1922-12-22	33000.0
tt0013750	1922-12-22	25300.0
tt0013556	1922-12-22	12000.0
tt0013476	1922-12-22	5000.0
tt0013669	1922-12-22	19100.0
tt0012926	1922-12-22	20700.0
tt0013458	1922-12-22	7000.0
tt0013332	1922-12-22	19000.0
tt0013710	1922-12-22	33500.0
tt0013095	1922-12-22	12000.0
tt0013288	1922-12-22	14000.0
tt0013686	1922-12-22	17000.0
tt0013791	1922-12-22	4800.0
tt0013560	1922-12-22	7500.0
tt0012899	1922-12-22	2200.0
tt0013403	1922-12-22	11000.0
tt0013145	1922-12-22	14500.0
tt0013654	1922-12-22	12000.0
tt0013277	1922-12-22	3000.0
tt0013139	1922-12-22	7000.0
tt0013802	1922-12-22	5500.0
tt0013146	1922-12-22	9000.0
tt0013053	1922-12-22	9000.0
tt0013093	1922-12-22	22000.0
tt0013511	1922-12-22	6000.0
tt0013182	1922-12-22	2000.0
tt0012983	1922-12-22	6000.0
tt0013463	1922-12-22	5200.0
tt0013196	1922-12-22	1000.0
tt0013710	1922-10-20	8400.0
tt0013719	1922-10-20	24000.0
tt0013449	1922-10-20	51200.0
tt0013750	1922-10-20	15800.0
tt0013402	1922-10-20	5700.0
tt0013762	1922-10-20	4500.0
tt0012959	1922-10-20	56500.0
tt0013372	1922-10-20	51000.0
tt0013109	1922-10-20	19000.0
tt0013545	1922-10-20	49000.0
tt0177178	1922-10-20	7500.0
tt0013293	1922-10-20	8500.0
tt0013529	1922-10-20	12000.0
tt0013003	1922-10-20	11200.0
tt0013744	1922-10-20	15000.0
tt0013499	1922-10-20	11000.0
tt0012715	1922-10-20	1500.0
tt0013201	1922-10-20	9000.0
tt0013601	1922-10-20	14000.0
tt0013695	1922-10-20	2500.0
tt0013727	1922-10-20	3500.0
tt0012979	1922-10-20	12000.0
tt0013515	1922-10-20	17000.0
tt0013423	1922-10-20	11000.0
tt0013227	1922-10-20	6000.0
tt0013419	1922-10-20	6000.0
tt0012987	1922-10-20	2500.0
tt0010060	1922-06-23	8200.0
tt0013115	1922-06-23	2000.0
tt0013427	1922-06-23	36000.0
tt0013473	1922-06-23	18200.0
tt0013423	1922-06-23	18200.0
tt0013105	1922-06-23	8650.0
tt0010969	1922-06-23	8650.0
tt0013782	1922-06-23	22800.0
tt0013739	1922-06-23	11500.0
tt0013141	1922-06-23	8000.0
tt0012914	1922-06-23	5100.0
tt0013713	1922-06-23	6200.0
tt0013547	1922-06-23	6800.0
tt0013466	1922-06-23	2000.0
tt0013591	1922-06-23	2000.0
tt0011978	1922-06-23	7750.0
tt0012881	1922-06-23	750.0
tt0013140	1922-06-23	10500.0
tt0012877	1922-06-23	10000.0
tt0013477	1922-06-23	22000.0
tt0013625	1922-06-23	29000.0
tt0013369	1922-06-23	32500.0
tt0013202	1922-06-23	8000.0
tt0013691	1922-06-23	7000.0
tt0013516	1922-06-23	3000.0
tt0013110	1922-06-23	3100.0
tt0012413	1922-06-23	5000.0
tt0013441	1922-06-23	9000.0
tt0013502	1922-06-23	26500.0
tt0013611	1922-06-23	9000.0
tt0166360	1922-06-23	4500.0
tt0013034	1922-06-23	3800.0
tt0012937	1922-06-23	9000.0
tt0208263	1922-09-22	6200.0
tt0012952	1922-09-22	99050.0
tt0013433	1922-09-22	3000.0
tt0013217	1922-09-22	3000.0
tt0013201	1922-09-22	52200.0
tt0013139	1922-09-22	2000.0
tt0013744	1922-09-22	2000.0
tt0013603	1922-09-22	8500.0
tt0013550	1922-09-22	7000.0
tt0013266	1922-09-22	6000.0
tt0013038	1922-09-22	7000.0
tt0013124	1922-09-22	1250.0
tt0011907	1922-09-22	1250.0
tt0012616	1922-09-22	2500.0
tt0013704	1922-09-22	2500.0
tt0013072	1922-09-22	2500.0
tt0013515	1922-09-22	8000.0
tt0013800	1922-09-22	4700.0
tt0011309	1922-09-22	36200.0
tt0013750	1922-09-22	3300.0
tt0013402	1922-09-22	17050.0
tt0012987	1922-09-22	22750.0
tt0013170	1922-09-22	25914.0
tt0013637	1922-09-22	7000.0
tt0013540	1922-09-22	10000.0
tt0013674	1922-09-22	2000.0
tt0013727	1922-09-22	15000.0
tt0012960	1922-09-22	14000.0
tt0013372	1922-09-22	12500.0
tt0013010	1922-09-22	7000.0
tt0013104	1922-09-22	14000.0
tt0012979	1922-09-22	15000.0
tt0010060	1922-09-22	2400.0
tt0013441	1922-09-22	10000.0
tt0012184	1922-09-22	9500.0
tt0013119	1922-05-26	17500.0
tt0013466	1922-05-26	3500.0
tt0013611	1922-05-26	19300.0
tt0012927	1922-05-26	1500.0
tt0012689	1922-05-26	1500.0
tt0013763	1922-05-26	6500.0
tt0013785	1922-05-26	6500.0
tt0013270	1922-05-26	8000.0
tt0012938	1922-05-26	82750.0
tt0013795	1922-05-26	6000.0
tt0013197	1922-05-26	7000.0
tt0011915	1922-05-26	6000.0
tt0134718	1922-05-26	2750.0
tt0013655	1922-05-26	2750.0
tt0013240	1922-05-26	3400.0
tt0013740	1922-05-26	26000.0
tt0013704	1922-05-26	4500.0
tt0010969	1922-05-26	8400.0
tt0013441	1922-05-26	34200.0
tt0013512	1922-05-26	16000.0
tt0013110	1922-05-26	24850.0
tt0012532	1922-05-26	17000.0
tt0012184	1922-05-26	3000.0
tt0013140	1922-05-26	21500.0
tt0012248	1922-05-26	12600.0
tt0012928	1922-05-26	9200.0
tt0013486	1922-05-26	2666.6666666666665
tt0013739	1922-05-26	2666.6666666666665
tt0013783	1922-05-26	2666.6666666666665
tt0013165	1922-05-26	9000.0
tt0012685	1922-05-26	7500.0
tt0013547	1922-05-26	2500.0
tt0959467	1922-05-26	2500.0
tt0013456	1922-05-26	28000.0
tt0012190	1922-04-14	22000.0
tt0013516	1922-04-14	900.0
tt0013783	1922-04-14	10000.0
tt0013230	1922-04-14	7200.0
tt0013790	1922-04-14	8500.0
tt0164890	1922-04-14	21500.0
tt0012577	1922-04-14	7200.0
tt0013371	1922-04-14	5400.0
tt0013741	1922-04-14	8000.0
tt0012928	1922-04-14	18100.0
tt0013032	1922-04-14	9250.0
tt0013706	1922-04-14	9250.0
tt0013486	1922-04-14	46500.0
tt0013270	1922-04-14	15800.0
tt0013205	1922-04-14	48000.0
tt0012685	1922-04-14	6500.0
tt0012642	1922-04-14	5500.0
tt0013698	1922-04-14	5500.0
tt0013766	1922-04-14	2500.0
tt0012925	1922-04-14	2500.0
tt0013402	1922-04-14	5000.0
tt0013162	1922-04-14	2250.0
tt0013404	1922-04-14	12000.0
tt0012532	1922-04-14	15000.0
tt0012248	1922-04-14	13000.0
tt0013490	1922-04-14	11000.0
tt0013000	1922-04-14	9000.0
tt0010466	1922-04-14	2500.0
tt0011130	1922-04-14	2500.0
tt0010418	1922-04-14	2500.0
tt0012468	1922-04-14	7000.0
tt0013792	1922-04-14	12000.0
tt0013076	1922-04-14	5500.0
tt0013756	1922-04-28	13000.0
tt0013607	1922-04-28	11500.0
tt0013230	1922-04-28	4500.0
tt0013307	1922-04-28	4500.0
tt0012190	1922-04-28	12000.0
tt0013766	1922-04-28	7000.0
tt0164890	1922-04-28	35100.0
tt0013611	1922-04-28	65250.0
tt0013205	1922-04-28	26000.0
tt0012968	1922-04-28	27000.0
tt0013716	1922-04-28	6000.0
tt0012532	1922-04-28	26000.0
tt0013590	1922-04-28	13750.0
tt0013554	1922-04-28	6250.0
tt0013162	1922-04-28	6250.0
tt0013119	1922-04-28	76500.0
tt0013486	1922-04-28	13050.0
tt0013804	1922-04-28	3500.0
tt0013741	1922-04-28	7000.0
tt0013270	1922-04-28	23500.0
tt0013303	1922-04-28	13200.0
tt0012810	1922-04-28	10000.0
tt0013126	1922-04-28	7700.0
tt0012685	1922-04-28	5000.0
tt0013402	1922-04-28	5000.0
tt0013108	1922-04-28	2500.0
tt0012956	1922-04-28	2500.0
tt0196715	1922-04-28	5000.0
tt0012248	1922-04-28	7500.0
tt0013016	1922-11-17	36000.0
tt0013515	1922-11-17	11000.0
tt0013719	1922-11-17	9000.0
tt0013449	1922-11-17	16000.0
tt0013750	1922-11-17	169225.0
tt0013556	1922-11-17	72700.0
tt0013030	1922-11-17	10000.0
tt0013201	1922-11-17	10000.0
tt0013529	1922-11-17	10000.0
tt0013264	1922-11-17	10000.0
tt0013550	1922-11-17	14000.0
tt0012979	1922-11-17	6000.0
tt0013560	1922-11-17	2000.0
tt0013458	1922-11-17	7900.0
tt0013696	1922-11-17	8500.0
tt0013522	1922-11-17	4000.0
tt0013686	1922-11-17	48000.0
tt0013735	1922-11-17	8200.0
tt0013364	1922-11-17	21022.0
tt0013802	1922-11-17	31750.0
tt0011532	1922-11-17	30000.0
tt0013463	1922-11-17	24515.0
tt0013075	1922-11-17	7000.0
tt0013603	1922-11-17	12500.0
tt0012846	1922-11-17	5200.0
tt0013093	1922-11-17	55500.0
tt0013146	1922-11-17	9000.0
tt0013253	1922-11-17	7000.0
tt0013170	1922-11-17	30000.0
tt0013597	1922-11-17	12000.0
tt0013603	1922-06-09	2000.0
tt0013031	1922-06-09	3200.0
tt0013795	1922-06-09	34870.0
tt0010969	1922-06-09	4000.0
tt0013430	1922-06-09	4300.0
tt0013466	1922-06-09	38000.0
tt0013741	1922-06-09	21000.0
tt0013625	1922-06-09	18500.0
tt0013713	1922-06-09	80000.0
tt0013197	1922-06-09	31800.0
tt0013477	1922-06-09	14800.0
tt0196818	1922-06-09	10500.0
tt0013567	1922-06-09	3500.0
tt0012877	1922-06-09	18000.0
tt0013756	1922-06-09	5500.0
tt0012775	1922-06-09	7500.0
tt0012603	1922-06-09	7200.0
tt0013704	1922-06-09	28500.0
tt0013038	1922-06-09	3500.0
tt0013629	1922-06-09	7500.0
tt0013538	1922-06-09	8500.0
tt0013490	1922-06-09	25500.0
tt0013785	1922-06-09	6000.0
tt0012672	1922-06-09	6000.0
tt0012379	1922-06-09	2400.0
tt0013801	1922-06-09	1500.0
tt0013804	1922-06-09	2000.0
tt0012914	1922-06-09	4000.0
tt0013076	1922-06-09	4000.0
tt0255000	1922-06-09	1500.0
tt0012519	1922-06-09	1500.0
tt0013603	1922-07-21	2500.0
tt0013597	1922-07-21	2100.0
tt0012892	1922-07-21	32600.0
tt0013637	1922-07-21	6500.0
tt0013266	1922-07-21	7300.0
tt0013430	1922-07-21	3900.0
tt0013071	1922-07-21	18100.0
tt0013262	1922-07-21	15675.0
tt0013120	1922-07-21	22000.0
tt0013439	1922-07-21	6000.0
tt0012945	1922-07-21	6000.0
tt0013358	1922-07-21	16000.0
tt0013144	1922-07-21	4500.0
tt0013512	1922-07-21	8000.0
tt0163234	1922-07-21	3000.0
tt0013140	1922-07-21	5500.0
tt0013369	1922-07-21	5250.0
tt0462839	1922-07-21	5250.0
tt0013739	1922-07-21	7250.0
tt0013638	1922-07-21	2000.0
tt0012877	1922-07-21	7000.0
tt0012379	1922-07-21	3500.0
tt0013567	1922-07-21	2500.0
tt0013092	1922-07-21	2500.0
tt0012532	1922-07-21	15000.0
tt0013255	1922-07-21	18000.0
tt0013473	1922-07-21	24500.0
tt0013427	1922-07-21	13500.0
tt0013752	1922-07-21	1750.0
tt0012582	1922-07-21	2000.0
tt0013308	1922-07-21	2000.0
tt0013547	1922-07-21	7500.0
tt0013038	1922-07-21	9000.0
tt0013072	1922-07-21	7000.0
tt0012665	1922-07-21	2000.0
tt0012877	1922-06-16	52000.0
tt0012190	1922-06-16	5000.0
tt0013165	1922-06-16	2166.6666666666665
tt0013635	1922-06-16	2166.6666666666665
tt0264398	1922-06-16	2166.6666666666665
tt0013792	1922-06-16	10000.0
tt0013523	1922-06-16	8000.0
tt0013766	1922-06-16	12000.0
tt0013782	1922-06-16	7500.0
tt0013477	1922-06-16	10000.0
tt0013077	1922-06-16	15000.0
tt0013115	1922-06-16	2000.0
tt0013189	1922-06-16	27000.0
tt0010060	1922-06-16	8400.0
tt0013240	1922-06-16	16000.0
tt0013369	1922-06-16	15000.0
tt0013259	1922-06-16	5000.0
tt0012413	1922-06-16	9000.0
tt0012914	1922-06-16	34500.0
tt0012937	1922-06-16	5500.0
tt0012927	1922-06-16	4500.0
tt0013110	1922-06-16	9000.0
tt0013205	1922-06-16	7500.0
tt0196818	1922-06-16	17300.0
tt0013441	1922-06-16	1700.0
tt0013144	1922-06-16	13000.0
tt0013704	1922-06-16	13500.0
tt0013804	1922-06-16	6500.0
tt0013197	1922-06-16	5100.0
tt0124757	1922-06-16	3300.0
tt0013109	1922-10-27	36900.0
tt0013372	1922-10-27	10000.0
tt0013293	1922-10-27	2500.0
tt0012692	1922-10-27	3750.0
tt0012987	1922-10-27	13000.0
tt0013419	1922-10-27	5000.0
tt0013131	1922-10-27	3400.0
tt0013104	1922-10-27	43500.0
tt0013405	1922-10-27	11000.0
tt0013120	1922-10-27	1250.0
tt0013019	1922-10-27	1250.0
tt0013710	1922-10-27	7000.0
tt0013449	1922-10-27	15300.0
tt0013515	1922-10-27	51000.0
tt0013750	1922-10-27	21600.0
tt0013402	1922-10-27	17000.0
tt0013762	1922-10-27	2000.0
tt0013016	1922-10-27	19800.0
tt0013654	1922-10-27	18000.0
tt0013719	1922-10-27	8000.0
tt0013556	1922-10-27	11200.0
tt0013747	1922-10-27	12000.0
tt0013334	1922-10-27	15000.0
tt0013682	1922-10-27	4000.0
tt0012959	1922-10-27	16000.0
tt0013145	1922-10-27	5800.0
tt0013161	1922-10-27	3200.0
tt0012979	1922-10-27	11000.0
tt0013597	1922-10-27	9000.0
tt0013499	1922-10-27	8000.0
tt0013170	1922-10-27	6000.0
tt0013077	1922-10-27	2200.0
tt0013201	1922-10-27	8500.0
tt0013066	1922-03-17	5000.0
tt0013766	1922-03-17	3000.0
tt0013741	1922-03-17	10100.0
tt0013601	1922-03-17	25000.0
tt0013076	1922-03-17	9500.0
tt0012532	1922-03-17	8500.0
tt0013716	1922-03-17	17000.0
tt0013230	1922-03-17	43800.0
tt0012188	1922-03-17	4700.0
tt0013490	1922-03-17	4200.0
tt0012600	1922-03-17	3900.0
tt0235689	1922-03-17	300.0
tt0013487	1922-03-17	11000.0
tt0012181	1922-03-17	10000.0
tt0013140	1922-03-17	25000.0
tt0013402	1922-03-17	7000.0
tt4873368	1922-03-17	2750.0
tt0013032	1922-03-17	2750.0
tt0013404	1922-03-17	40000.0
tt0012862	1922-03-17	6000.0
tt0013154	1922-03-17	6000.0
tt0012757	1922-03-17	3750.0
tt0440302	1922-03-17	3750.0
tt0012685	1922-03-17	7000.0
tt0013710	1922-10-13	8500.0
tt0013784	1922-10-13	4200.0
tt0013545	1922-10-13	36000.0
tt0013750	1922-10-13	10742.0
tt0013455	1922-10-13	17300.0
tt0013372	1922-10-13	61350.0
tt0013363	1922-10-13	32281.0
tt0013402	1922-10-13	9000.0
tt0013120	1922-10-13	9000.0
tt0013609	1922-10-13	8000.0
tt0012979	1922-10-13	43000.0
tt0013139	1922-10-13	10000.0
tt0012907	1922-10-13	1500.0
tt0013293	1922-10-13	20000.0
tt0013499	1922-10-13	7000.0
tt0013253	1922-10-13	8000.0
tt0012960	1922-10-13	2200.0
tt0013741	1922-10-13	14500.0
tt0013170	1922-10-13	24000.0
tt0013380	1922-10-13	3500.0
tt0013449	1922-10-13	11000.0
tt0013430	1922-10-13	6000.0
tt0013605	1922-10-13	16000.0
tt0295755	1922-10-13	6000.0
tt0013131	1922-10-13	5500.0
tt0013158	1922-10-13	5500.0
tt0013515	1922-10-13	11500.0
tt0013719	1922-10-13	8000.0
tt0295755	1922-08-25	14400.0
tt0013141	1922-08-25	6000.0
tt0012927	1922-08-25	6000.0
tt0011896	1922-08-25	2200.0
tt0013597	1922-08-25	1800.0
tt0011604	1922-08-25	26800.0
tt0013253	1922-08-25	4300.0
tt0013418	1922-08-25	2000.0
tt0013145	1922-08-25	13000.0
tt0013402	1922-08-25	12000.0
tt0013430	1922-08-25	9000.0
tt0013433	1922-08-25	17500.0
tt0012952	1922-08-25	26300.0
tt0013380	1922-08-25	44450.0
tt0013515	1922-08-25	10000.0
tt0013189	1922-08-25	13700.0
tt0012532	1922-08-25	9000.0
tt0013262	1922-08-25	27000.0
tt0013139	1922-08-25	5000.0
tt0013800	1922-08-25	7000.0
tt0013201	1922-08-25	15000.0
tt0013081	1922-08-25	5200.0
tt0013477	1922-08-25	7500.0
tt0013792	1922-08-25	9000.0
tt0012965	1922-08-25	3500.0
tt0013550	1922-08-25	17000.0
tt0013302	1922-08-25	15500.0
tt0013637	1922-08-25	10000.0
tt0013067	1922-08-25	9000.0
tt0013523	1922-08-25	4250.0
tt0012892	1922-08-25	4250.0
tt0013326	1922-08-25	3000.0
tt0012960	1922-08-25	10000.0
tt0013092	1922-08-25	6500.0
tt0013268	1922-08-25	4000.0
tt0012190	1922-03-03	38000.0
tt0013140	1922-03-03	21500.0
tt0013741	1922-03-03	8500.0
tt0013232	1922-03-03	15400.0
tt0013230	1922-03-03	22500.0
tt0013490	1922-03-03	36500.0
tt0012532	1922-03-03	14200.0
tt0013487	1922-03-03	14000.0
tt0013502	1922-03-03	26000.0
tt0162635	1922-03-03	6000.0
tt0012468	1922-03-03	4000.0
tt0011164	1922-03-03	3300.0
tt0012178	1922-03-03	9000.0
tt0013760	1922-03-03	8000.0
tt0012487	1922-03-03	800.0
tt0013307	1922-03-03	6500.0
tt0012188	1922-03-03	7000.0
tt0011984	1922-03-03	18000.0
tt0012864	1922-03-03	15000.0
tt0012248	1922-03-03	6400.0
tt0013311	1922-03-03	3000.0
tt0014596	1923-03-29	21000.0
tt0012645	1923-03-29	36700.0
tt0013485	1923-03-29	4000.0
tt0013488	1923-03-29	13000.0
tt0013858	1923-03-29	13000.0
tt0013556	1923-03-29	18000.0
tt0012879	1923-03-29	27500.0
tt0013688	1923-03-29	5500.0
tt0014164	1923-03-29	34000.0
tt0014086	1923-03-29	31000.0
tt0014358	1923-03-29	26500.0
tt0014004	1923-03-29	16665.0
tt0013085	1923-03-29	13000.0
tt0014213	1923-03-29	42500.0
tt0013951	1923-03-29	10900.0
tt1314195	1923-03-29	6700.0
tt0014559	1923-03-29	16756.0
tt0014548	1923-03-29	19428.0
tt0014276	1923-03-29	24700.0
tt0014080	1923-03-29	12500.0
tt0014296	1923-03-29	24750.0
tt0013867	1923-03-29	10000.0
tt0013791	1923-03-29	15000.0
tt0013924	1923-03-29	5000.0
tt0013141	1923-03-29	5500.0
tt0013051	1923-03-29	17500.0
tt0011532	1923-03-29	15000.0
tt0013750	1923-03-29	2000.0
tt0014377	1923-03-29	3000.0
tt0014603	1923-03-29	11000.0
tt0014601	1923-03-29	17500.0
tt0013443	1923-03-29	6500.0
tt0013282	1923-03-29	4450.0
tt0014177	1923-03-29	4450.0
tt0013969	1923-03-29	4800.0
tt0013817	1923-03-29	9500.0
tt0014626	1923-03-29	9000.0
tt0013866	1923-03-29	9000.0
tt0014142	1923-12-20	31500.0
tt0013815	1923-12-20	4800.0
tt0014483	1923-12-20	46405.0
tt0015323	1923-12-20	7400.0
tt0014568	1923-12-20	7800.0
tt0013951	1923-12-20	26239.0
tt0014615	1923-12-20	32000.0
tt0014625	1923-12-20	17000.0
tt0014205	1923-12-20	11000.0
tt0014045	1923-12-20	46000.0
tt0014624	1923-12-20	2500.0
tt0014015	1923-12-20	3200.0
tt0014123	1923-12-20	7500.0
tt0014605	1923-12-20	17400.0
tt0014341	1923-12-20	44300.0
tt0013971	1923-12-20	21615.0
tt0013834	1923-12-20	6000.0
tt0014405	1923-12-20	16500.0
tt0014416	1923-12-20	25000.0
tt0013906	1923-12-20	26500.0
tt0014611	1923-12-20	31000.0
tt0014532	1923-12-20	19700.0
tt0014582	1923-12-20	11000.0
tt0014478	1923-12-20	3381.0
tt0014604	1923-12-20	2234.0
tt0013966	1923-12-20	1131.0
tt0014211	1923-12-20	40000.0
tt0014999	1923-12-20	2800.0
tt0015050	1923-12-20	4400.0
tt0014440	1923-12-20	16000.0
tt0013894	1923-12-20	7000.0
tt0014797	1923-12-20	2750.0
tt0014056	1923-12-20	5250.0
tt0014229	1923-12-20	3250.0
tt0014547	1923-12-20	3050.0
tt0014321	1923-12-20	2900.0
tt0015179	1923-12-20	1175.0
tt0013534	1923-12-20	1175.0
tt0014134	1923-12-20	10000.0
tt0014367	1923-12-20	12000.0
tt0014606	1923-12-20	5000.0
tt0013856	1923-12-20	6000.0
tt0013944	1923-12-20	22000.0
tt0014424	1923-12-20	9000.0
tt0013999	1923-12-20	2000.0
tt0014147	1923-12-20	17500.0
tt0014499	1923-12-20	13500.0
tt0014039	1923-12-20	13000.0
tt0014552	1923-12-20	10000.0
tt0013977	1923-12-20	4000.0
tt0014469	1923-12-20	3050.0
tt0014008	1923-10-11	4000.0
tt0014628	1923-10-11	2500.0
tt0014538	1923-10-11	25000.0
tt0014604	1923-10-11	36500.0
tt0014424	1923-10-11	17000.0
tt0014025	1923-10-11	12500.0
tt0013895	1923-10-11	8000.0
tt0014478	1923-10-11	49000.0
tt0014258	1923-10-11	30000.0
tt0013386	1923-10-11	29000.0
tt0014291	1923-10-11	1972.0
tt0014440	1923-10-11	11500.0
tt0013909	1923-10-11	5400.0
tt0014429	1923-10-11	8400.0
tt0014100	1923-10-11	7500.0
tt0343053	1923-10-11	7500.0
tt0013891	1923-10-11	4500.0
tt0014142	1923-10-11	14000.0
tt0013951	1923-10-11	10000.0
tt0014359	1923-10-11	6000.0
tt0014147	1923-10-11	9500.0
tt0014209	1923-10-11	3000.0
tt0013841	1923-10-11	19000.0
tt0014003	1923-10-11	17000.0
tt0012971	1923-10-11	16000.0
tt0013944	1923-10-11	16000.0
tt0014294	1923-10-11	7000.0
tt0014089	1923-10-11	6000.0
tt0014272	1923-10-11	2000.0
tt0014503	1923-10-11	3749.0
tt0013920	1923-10-11	2692.0
tt0013978	1923-10-11	1733.0
tt0014142	1923-11-29	47500.0
tt0014211	1923-11-29	17000.0
tt0014440	1923-11-29	38500.0
tt0014499	1923-11-29	21000.0
tt0014502	1923-11-29	10000.0
tt0013948	1923-11-29	11000.0
tt0014582	1923-11-29	19000.0
tt0014205	1923-11-29	102770.0
tt0014364	1923-11-29	19000.0
tt0013908	1923-11-29	2500.0
tt0014416	1923-11-29	36400.0
tt0013815	1923-11-29	11600.0
tt0014039	1923-11-29	24500.0
tt0013926	1923-11-29	4000.0
tt0014611	1923-11-29	29612.5
tt0014025	1923-11-29	2500.0
tt0014134	1923-11-29	47400.0
tt0014423	1923-11-29	6763.0
tt0013841	1923-11-29	4000.0
tt0014359	1923-11-29	1700.0
tt0123032	1923-11-29	5000.0
tt0014528	1923-11-29	5000.0
tt0014568	1923-11-29	9000.0
tt0013951	1923-11-29	25085.0
tt0014605	1923-11-29	15000.0
tt0014615	1923-11-29	49288.0
tt0014510	1923-11-29	25253.0
tt0014367	1923-11-29	43622.0
tt0014100	1923-11-29	41000.0
tt0014408	1923-11-29	5600.0
tt0014477	1923-11-29	1500.0
tt0014624	1923-11-29	8500.0
tt0014045	1923-11-29	4875.0
tt0015168	1923-11-29	1625.0
tt0014632	1923-11-29	1625.0
tt0013724	1923-11-29	12800.0
tt0014238	1923-11-29	16000.0
tt0013085	1923-03-15	7989.0
tt0012645	1923-03-15	55700.0
tt1314195	1923-03-15	8100.0
tt0014296	1923-03-15	19200.0
tt0012879	1923-03-15	68000.0
tt0014358	1923-03-15	62200.0
tt0014164	1923-03-15	19000.0
tt0014583	1923-03-15	11500.0
tt0013888	1923-03-15	14000.0
tt0013817	1923-03-15	66500.0
tt0013556	1923-03-15	37250.0
tt0013458	1923-03-15	12000.0
tt0014036	1923-03-15	18000.0
tt0013866	1923-03-15	60000.0
tt0014274	1923-03-15	7000.0
tt0014068	1923-03-15	7000.0
tt0014044	1923-03-15	2200.0
tt0013735	1923-03-15	5500.0
tt0013886	1923-03-15	9000.0
tt0013924	1923-03-15	35000.0
tt0013052	1923-03-15	17000.0
tt0013074	1923-03-15	14000.0
tt0013488	1923-03-15	12000.0
tt0014132	1923-03-15	3000.0
tt0013138	1923-03-15	8000.0
tt0014603	1923-03-15	7500.0
tt0013688	1923-03-15	10000.0
tt0013958	1923-03-15	9500.0
tt0014121	1923-03-15	9500.0
tt0014045	1923-11-08	42000.0
tt0014499	1923-11-08	46000.0
tt0014205	1923-11-08	39000.0
tt0014440	1923-11-08	26900.0
tt0014545	1923-11-08	4500.0
tt0014604	1923-11-08	6800.0
tt0015179	1923-11-08	4000.0
tt0014089	1923-11-08	3000.0
tt0013895	1923-11-08	7000.0
tt0014483	1923-11-08	3000.0
tt0014142	1923-11-08	26800.0
tt0013986	1923-11-08	14500.0
tt0013841	1923-11-08	32000.0
tt0014540	1923-11-08	5500.0
tt0014611	1923-11-08	56000.0
tt0013944	1923-11-08	36500.0
tt0014147	1923-11-08	17000.0
tt0014090	1923-11-08	35500.0
tt0014198	1923-11-08	23000.0
tt0013951	1923-11-08	32600.0
tt0014029	1923-11-08	5500.0
tt0013856	1923-11-08	19600.0
tt0014624	1923-11-08	12200.0
tt0176279	1923-11-08	7000.0
tt0130640	1923-11-08	3400.0
tt0014416	1923-11-08	58740.0
tt0014528	1923-11-08	7300.0
tt0013724	1923-11-08	7800.0
tt0014605	1923-11-08	11000.0
tt0013948	1923-11-08	10900.0
tt0014625	1923-11-08	24700.0
tt0014021	1923-06-14	31900.0
tt0014392	1923-06-14	36000.0
tt0013951	1923-06-14	40200.0
tt0014604	1923-06-14	6000.0
tt0014120	1923-06-14	12000.0
tt0014027	1923-06-14	36350.0
tt0014253	1923-06-14	21000.0
tt0014036	1923-06-14	12000.0
tt0014296	1923-06-14	6000.0
tt0013946	1923-06-14	2500.0
tt0014429	1923-06-14	48332.0
tt0014084	1923-06-14	14550.0
tt0014189	1923-06-14	22500.0
tt0013085	1923-06-14	9977.0
tt0013965	1923-06-14	17640.0
tt0014425	1923-06-14	4000.0
tt0428411	1923-06-14	4000.0
tt0014068	1923-06-14	4000.0
tt0014496	1923-06-14	10000.0
tt0013642	1923-06-14	11000.0
tt0014619	1923-06-14	20000.0
tt0014530	1923-06-14	8000.0
tt0014202	1923-06-14	48000.0
tt0011685	1923-06-14	6000.0
tt0013075	1923-06-14	5000.0
tt0013814	1923-06-14	7000.0
tt0012190	1923-06-14	7000.0
tt0013892	1923-06-14	25000.0
tt0014548	1923-06-14	6000.0
tt0014306	1923-06-14	6000.0
tt0014480	1923-06-14	4000.0
tt0013647	1923-06-14	3000.0
tt0014239	1923-06-14	18000.0
tt0014497	1923-05-24	74400.0
tt0014425	1923-05-24	48100.0
tt0014021	1923-05-24	39500.0
tt0013951	1923-05-24	30000.0
tt0379816	1923-05-24	9000.0
tt0014631	1923-05-24	4300.0
tt0013886	1923-05-24	12500.0
tt0014188	1923-05-24	15100.0
tt0013892	1923-05-24	15750.0
tt0014511	1923-05-24	2000.0
tt0450741	1923-05-24	2000.0
tt0014306	1923-05-24	65500.0
